73 11032 46122
1 53 271.130004883 8.40997314453
2 53 325.329986572 16.1200008392
3 53 287.459991455 12.9299898148
4 53 352.269989014 18.7800292969
6 53 385.489990234 21.8099994659
49 53 -69.6000137329 30.8300209045
52 53 0.350006103516 35.0300292969
53 53 86.25 39.9099693298
55 53 133.220001221 43.3100013733
58 53 41.829990387 36.1199989319
59 53 186.369995117 47.4399986267
62 53 -35.7300109863 31.9099693298
68 53 246.679992676 53.1699790955
0 54 322.029998779 28.3799991608
1 54 282.970001221 20.2100200653
2 54 345.769989014 31.6599693298
3 54 301.799987793 25.3599891663
4 54 377.149993896 37
5 54 261.339996338 17.0399799347
52 54 38.9899902344 57.1300010681
53 54 131.460006714 65.5700073242
55 54 182.649993896 69.549987793
62 54 0.380004912615 53.1300010681
67 54 -137.380004883 42.5900306702
68 54 306.920013428 84
72 54 -168.070007324 40.1500205994
0 55 322.029998779 28.3799991608
1 55 282.970001221 20.2100200653
2 55 345.769989014 31.6599693298
3 55 301.799987793 25.3599891663
4 55 377.149993896 37
52 55 38.9899902344 57.1300010681
53 55 131.460006714 65.5700073242
55 55 182.649993896 69.549987793
62 55 0.380004912615 53.1300010681
67 55 -137.380004883 42.5900306702
68 55 306.920013428 84
72 55 -168.070007324 40.1500205994
0 56 6.17999315262 43.7199707031
1 56 12.0499897003 40.25
2 56 2.48998999596 45.789981842
3 56 10 41.9899902344
5 56 11.0900001526 38.5300292969
7 56 10.6599998474 38.6099891663
10 56 9.26000976562 36.7800292969
11 56 9.95999145508 38.0700111389
13 56 8.95001220703 36.75
16 56 5.66000413895 34.8100013733
22 56 7.39999389648 35.7800292969
30 56 1.76001000404 33.8800010681
34 56 -3.16000390053 33.7600097656
39 56 0.420013397932 32.5
43 56 -3.70001196861 32.9199790955
45 56 6.79000902176 31.0100097656
60 56 13.4599895477 30.6900005341
64 56 18.2600097656 30.3099994659
0 57 -67.140007019 228.529998779
1 57 -47.829990387 195.589996338
2 57 -79.2900085449 249.270004272
3 57 -57.1899986267 209.490005493
5 57 -44.7799987793 180.350006104
6 57 -105.099998474 299.700012207
7 57 -40.25 169.490005493
9 57 -138.679992676 371.299987793
11 57 -36.7900085449 158.929992676
14 57 -157.399993896 414.369995117
0 58 205.429992676 28.2299804688
1 58 194.979995728 23.2199707031
2 58 210.440002441 29.5100097656
3 58 200.539993286 26.1500205994
4 58 218.720001221 32.2199707031
6 58 228.210006714 34.7999916077
8 58 238.86000061 39.289981842
12 58 278.820007324 51.0999794006
14 58 265.040008545 46.8200111389
15 58 294.359985352 54.8200111389
17 58 331.559997559 66.9899902344
20 58 311.369995117 61.0700111389
33 58 378.119995117 79.7300109863
35 58 353.540008545 72.8499832153
52 58 -279.920013428 65.0200195312
53 58 -234.289993286 71.5599975586
54 58 -353.380004883 54.7399902344
55 58 -209.220001221 74.7600097656
58 58 -257.359985352 68.799987793
59 58 -181.309997559 79.0299987793
61 58 -336.470001221 58.1899986267
66 58 -113.730003357 87.2600097656
67 58 -370.190002441 53.1899986267
68 58 -150.089996338 82.9800109863
69 58 -37.75 94.1900024414
71 58 -74.9899902344 91.4800109863
72 58 -386.589996338 50.8100013733
0 59 340.200012207 14.4099702835
1 59 295.570007324 9.30999755859
3 59 316.850006104 13.3100004196
5 59 271.899993896 6.66998291016
7 59 252.199996948 4.72997999191
10 59 219.86000061 2.77002000809
11 59 235.419998169 4.22997999191
13 59 207.350006104 1.92999303341
0 60 310.359985352 8.19000244141
1 60 274.369995117 3.94000196457
2 60 330.950012207 9.45001220703
3 60 291.619995117 7.03002882004
4 60 359.269989014 12.2199697495
5 60 254.270004272 2.11999511719
7 60 237.289993286 0.679992675781
10 60 208.809997559 -0.299987792969
11 60 222.509994507 0.599975585938
13 60 197.589996338 -0.400024414062
49 60 -59.6000099182 23.2800292969
52 60 11.6199998856 27.4400005341
53 60 98.8300170898 31.8499794006
58 60 53.5499916077 28.5499897003
61 60 -94.4899902344 20.9699707031
62 60 -26.1000099182 23.9899902344
0 61 354.450012207 67.140007019
1 61 305.089996338 51.6300010681
3 61 328.899993896 60.3100013733
10 61 225.289993286 33.1300010681
54 61 -56.8800010681 88.450012207
0 62 285.019989014 13.2299804688
1 62 256.170013428 8.28997802734
2 62 301.670013428 13.9500102997
3 62 270.320007324 11.4000196457
49 62 -110.930000305 29.6299991608
52 62 -46.1799888611 32.0999794006
53 62 32.25 36.3300209045
55 62 75.2200012207 39.25
58 62 -8.89999389648 34.5300292969
59 62 122.510002136 44.4799804688
61 62 -141.589996338 27.3700008392
62 62 -79.6799926758 30.5800209045
66 62 241.850006104 53.2800292969
67 62 -198.270004272 24.1599693298
68 62 176.619995117 49.039981842
72 62 -224.770004272 22.1200008392
0 63 155.759994507 148.910003662
1 63 151.059997559 134.160003662
2 63 157.38999939 155.910003662
12 63 197.11000061 221.979995728
0 64 132.300003052 145.089996338
1 64 129.800003052 131.270004272
2 64 132.979995728 151.929992676
3 64 130.990005493 138.059997559
4 64 135.690002441 160.529998779
6 64 139.38999939 168.880004883
7 64 118.769996643 117.949996948
8 64 143.779998779 179.800003052
9 64 148.539993286 191.240005493
10 64 109.290000916 107.120002747
11 64 113.849998474 112.970001221
13 64 106.120002747 102.949996948
14 64 155.179992676 201.669998169
16 64 97.4800109863 93.9700012207
22 64 101.419998169 98.3799972534
34 64 82.890007019 86.450012207
39 64 83.3799972534 81.5299987793
0 65 337.260009766 39.8499794006
1 65 294.279998779 28.5200195312
2 65 363.640014648 45.210018158
3 65 314.529998779 35.1199989319
5 65 271.010009766 24.2700195312
7 65 252.080001831 20.3700008392
22 65 195.330001831 11.8800001144
54 65 -83.390007019 59.1300010681
61 65 -47.9099998474 63.8400306702
67 65 -116.319999695 56.3900108337
72 65 -148.25 53.0600013733
0 66 290.480010986 41.8100013733
1 66 260.390014648 33.3699989319
2 66 307.910003662 45.4199790955
3 66 274.869995117 38.4299888611
4 66 331.290008545 50.5900306702
7 66 227.149993896 26.4899902344
10 66 201.080001831 22.0200195312
11 66 213.660003662 24.75
49 66 -99.609992981 69.5399780273
61 66 -131.399993896 66.049987793
62 66 -67.5 71.359992981
67 66 -189.059997559 60.5100097656
72 66 -216.36000061 57.8900108337
0 67 120.120002747 84.8500137329
1 67 121.629997253 78.299987793
3 67 120.620002747 81.5
4 67 120.290000916 90.7699890137
5 67 116.540000916 74.2100219727
6 67 121.709999084 93.890007019
7 67 113.699996948 71.9000167847
8 67 123.459999084 98.4700012207
9 67 125.220001221 103.459999084
10 67 105.830001831 66.9400024414
11 67 109.379997253 69.75
12 67 130.229995728 110.669998169
13 67 103.529998779 65.3300170898
14 67 127.779998779 106.620002747
15 67 132.279998779 114.230003357
17 67 136.270004272 124.290000916
20 67 134.190002441 119.61000061
35 67 139.429992676 129.059997559
38 67 146.529998779 139.86000061
47 67 150.460006714 145.309997559
56 67 155.190002441 152.449996948
70 67 162.410003662 159.919998169
0 68 -14.4599895477 86.7099914551
1 68 -5.39999389648 80.7399902344
2 68 -19.1299991608 90.0299987793
3 68 -9.57998657227 84
4 68 -22.4500102997 93.8299865723
6 68 -25.4699993134 97.4800109863
7 68 -4.67999315262 75.1200027466
8 68 -29.2199993134 102.040000916
9 68 -33.2000083923 106.709999084
10 68 -5.26998901367 68.4099731445
11 68 -4.48999023438 72.2800292969
12 68 -38.3599891663 114.459999084
13 68 -4.9200129509 67.1599731445
14 68 -35.5100097656 110.440002441
15 68 -40.8100013733 118.220001221
16 68 -7.45001220703 62.5700111389
17 68 -48.9500083923 128.020004272
20 68 -44.8200111389 123.290000916
22 68 -6.07000684738 65.0599975586
30 68 -11.0100097656 60.3900108337
33 68 -57.4599914551 137.320007324
34 68 -15.420009613 59.2700195312
35 68 -52.7399902344 133.710006714
38 68 -62.0299987793 144.399993896
39 68 -9.5 56.6599693298
43 68 -15.0400104523 57.789981842
45 68 -2.38000488281 54.5900306702
60 68 4.07000684738 52.9099693298
0 69 101.440002441 40.0800209045
1 69 104.150001526 36.9399986267
2 69 99.1799926758 40.6699790955
3 69 103.38999939 38.4799804688
4 69 99.1900024414 42.4399986267
6 69 99.8299865723 43.7199707031
8 69 100.620002747 46.3599891663
9 69 101.080001831 48.9000205994
12 69 103.660003662 51.6599693298
14 69 102.430000305 49.8400306702
15 69 104.900001526 52.4399986267
17 69 105.910003662 57.3100013733
20 69 105.25 55.3599891663
33 69 107.510002136 60.2199707031
35 69 106.800003052 59.3300209045
38 69 108.849998474 63.4899902344
47 69 110.629997253 65
56 69 113.669998169 67.8799972534
0 70 -15.4500102997 99.1299972534
1 70 -6.64999389648 92.3500137329
3 70 -11.1300001144 95.2300109863
4 70 -23.8099994659 106.150001526
5 70 -6.80999803543 87.6700134277
7 70 -5.70001220703 85.3999862671
9 70 -35.1000099182 120.349998474
22 70 -7.04000902176 74.7199707031
47 70 -69.3399963379 166.940002441
0 71 190.270004272 -4.70001220703
1 71 182.089996338 -6.39001512527
2 71 193.630004883 -5.08001708984
3 71 186.619995117 -5.21997117996
4 71 200.070007324 -4.22997999191
5 71 173.710006714 -7.29998779297
6 71 207.470001221 -4.11999511719
7 71 165.869995117 -7.72997999191
8 71 215.919998169 -2.15997290611
9 71 225.080001831 -0.590026915073
10 71 152.320007324 -7.84997606277
11 71 159.199996948 -7.53997802734
12 71 247.279998779 0.450012207031
13 71 146.979995728 -7.58001708984
14 71 236.149993896 -0.539978027344
15 71 258.640014648 0.770019471645
16 71 134.38999939 -8.30999755859
17 71 285.399993896 4.38000488281
20 71 271.130004883 2.61999511719
22 71 140.220001221 -8.25
30 71 126.029998779 -8.85998535156
33 71 317.899993896 5.25
34 71 116.629997253 -9.27001953125
35 71 300.619995117 5.16998291016
38 71 339.179992676 7.84002685547
43 71 112.599998474 -10.4099702835
49 71 -362.820007324 4.21997117996
52 71 -329.769989014 4.36999511719
53 71 -289.470001221 8.01000976562
54 71 -394.010009766 0.770019471645
55 71 -267.290008545 9.32000732422
58 71 -310.350006104 6.83001708984
59 71 -242.199996948 11.5399799347
61 71 -378.410003662 3.21997094154
62 71 -346.489990234 4.53997802734
66 71 -181.449996948 14.4799804688
67 71 -408.279998779 0.789978027344
68 71 -213.990005493 12.5900297165
69 71 -115.349998474 15.8300199509
71 71 -146.440002441 15.5800199509
0 72 -12.75 53.9699707031
1 72 -4.85000610352 51.0100097656
2 72 -17.5 55.2299804688
3 72 -8.30999755859 51.9099693298
4 72 -20.6200008392 57.0800209045
5 72 -5.19000196457 48.2600097656
6 72 -23.170009613 58.4399986267
7 72 -5.4200129509 47.7399902344
8 72 -25.6900005341 61.1799888611
9 72 -28.5599994659 63.5900306702
10 72 -6.1700129509 44.6699790955
11 72 -5.48999023438 46.8200111389
12 72 -32.3100013733 66.299987793
13 72 -5.95999097824 44.3800010681
14 72 -30.2199993134 64.3099975586
15 72 -34.2900085449 67.3799972534
16 72 -8.39001464844 41.6599693298
17 72 -39.9899902344 72.2800292969
20 72 -37.2999916077 70.200012207
22 72 -7.13000488281 42.9199790955
33 72 -45.2300109863 75.0900268555
35 72 -42.3800010681 74.5800170898
38 72 -47.8200111389 78.5399780273
47 72 -50.2900085449 79.5400085449
56 72 -51.7799987793 82.3299865723
70 72 -51.0400085449 83.9400024414
0 73 -7.42999315262 -2.76001000404
1 73 -0.0899963378906 -2.4299929142
2 73 -12.170009613 -3.04998803139
3 73 -3 -3.21002197266
4 73 -15.029999733 -2.94000196457
5 73 -1.22000098228 -3.94000196457
6 73 -17.2600097656 -3.09002709389
7 73 -2 -3.14001488686
8 73 -19.3500099182 -2.02002000809
9 73 -21.579990387 -1.40997302532
11 73 -2.61999511719 -2.9299929142
12 73 -24.670009613 -1.61999499798
14 73 -22.8500099182 -1.91998302937
15 73 -26.4599895477 -2.08001708984
17 73 -32.1899986267 -0.590026915073
20 73 -29.4599895477 -0.979980528355
33 73 -36.6799888611 -0.830017089844
35 73 -34.420009613 0.340026885271
38 73 -39.1400108337 0.580017089844
47 73 -40.9899902344 0.289977997541
56 73 -42 1.03002905846
70 73 -40.6300010681 0.900024414062
0 74 -375.429992676 192.850006104
1 74 -228.210006714 121.059997559
5 74 -190.960006714 99.1600036621
7 74 -161.990005493 85.6000137329
10 74 -123.61000061 63.3400306702
11 74 -141.419998169 74.0100097656
13 74 -109.669998169 56.6199989319
16 74 -88.5899963379 44.8599891663
34 74 -82.3200073242 37.5100097656
0 75 284.480010986 29.4699707031
1 75 255.789993286 21.7000102997
2 75 300.839996338 32.25
3 75 269.700012207 26.2299804688
5 75 238.229995728 18.4199790955
10 75 198.279998779 12.1699800491
11 75 210.5 14.4000196457
13 75 188.399993896 10.9799804688
16 75 168.720001221 7.96002197266
22 75 177.929992676 9.38000488281
30 75 157.460006714 6.64001512527
49 75 -112.459999084 57.8499794006
52 75 -48.1199989319 64.0599975586
54 75 -172.550003052 50.5999794006
58 75 -10.6499900818 67.7700195312
61 75 -143.199996948 54.6199989319
62 75 -81.0599975586 60.1099891663
66 75 239.820007324 103.319999695
67 75 -199.660003662 48.210018158
68 75 174.779998779 93.7699890137
72 75 -226.320007324 45.5100097656
0 76 128.199996948 -65.5999832153
1 76 120.870002747 -59.5499916077
2 76 132.070007324 -70.0900268555
3 76 125.370002747 -62.1699790955
0 77 318.059997559 30.2100200653
1 77 280.290008545 21.9600200653
2 77 341.040008545 33.5999794006
3 77 297.709991455 26.7199707031
5 77 258.570007324 18.4099693298
7 77 241.320007324 15.8100004196
49 77 -45.8500099182 53.4099693298
52 77 27.920009613 59.3900108337
58 77 70.9899902344 62.7700195312
62 77 -8.60998535156 55.539981842
72 77 -174.880004883 42.1199989319
0 78 202.75 288.130004883
1 78 180.940002441 237.149993896
2 78 217.320007324 317.850006104
3 78 190.429992676 261.809997559
4 78 237.229995728 356.5
5 78 165.899993896 215.240005493
6 78 261.089996338 401.970001221
7 78 156.25 198.229995728
8 78 292.880004883 464.570007324
9 78 332.130004883 544.090026855
10 78 137.190002441 169.960006714
11 78 147.179992676 183.929992676
13 78 130.270004272 158.619995117
16 78 115.480003357 139.130004883
30 78 107.449996948 130.660003662
34 78 97.6299972534 123.190002441
43 78 93.9800109863 116.330001831
45 78 100.690002441 107.680000305
60 78 103.989997864 104.010002136
0 79 -47.8900108337 -86.3499832153
1 79 -27.269990921 -72.1500167847
2 79 -62.9099998474 -96.3200073242
4 79 -78.5700073242 -108.040000916
6 79 -99.2099914551 -123.669998169
22 79 -10.3500099182 -50.7199707031
0 80 -47.8900108337 -86.3499832153
1 80 -27.269990921 -72.1500167847
3 80 -35.6000099182 -79.390007019
4 80 -78.5700073242 -108.040000916
5 80 -23.3400001526 -69.0300292969
7 80 -20.4400005341 -63.4099693298
10 80 -13.8999900818 -56.9699707031
11 80 -17.0599994659 -59.7999916077
13 80 -11.5700101852 -53.1400108337
22 80 -10.3500099182 -50.7199707031
0 81 284.269989014 42.8900108337
1 81 255.539993286 34.4299888611
2 81 300.660003662 46.2800292969
3 81 269.420013428 39.4399986267
5 81 238.089996338 30.6799907684
7 81 223.509994507 27.5200195312
0 82 -151.080001831 9.64001464844
1 82 -120.120002747 7.30999803543
3 82 -133.919998169 6.69000196457
8 82 -240.970001221 21.4500102997
9 82 -272.339996338 25.7600097656
14 82 -309.170013428 30.0300292969
18 82 254.289993286 26.1200008392
19 82 290.940002441 24.8300209045
21 82 365.049987793 20.2600097656
25 82 139.979995728 32.8699989319
27 82 180.970001221 30.0200195312
0 83 -164.720001221 11.1500196457
1 83 -129.479995728 8.28002929688
2 83 -186.899993896 13.9399995804
3 83 -145.089996338 8.28997802734
4 83 -210.88999939 16.9600200653
6 83 -238.220001221 19.9099693298
8 83 -270.279998779 24.9299907684
9 83 -310.25 29.7299804688
18 83 214.550003052 27.3499794006
19 83 253.380004883 25.7999897003
21 83 331.720001221 21.2600097656
23 83 293.070007324 24.1599693298
24 83 175.839996338 29.9199790955
25 83 92.7200012207 34.2199707031
26 83 369.390014648 19.9699707031
27 83 136.11000061 31.1900005341
32 83 -42.829990387 41.8599891663
37 83 3.76001000404 40.6599693298
40 83 -199.61000061 50.7199707031
44 83 -93.799987793 45.7800292969
0 84 280.709991455 15.3300199509
1 84 252.779998779 10.3800001144
5 84 235.759994507 8
7 84 221.309997559 6.38000488281
10 84 196.619995117 4.40002393723
11 84 208.63999939 5.76000976562
13 84 186.789993286 3.60998511314
49 84 -119.919998169 33.4199790955
52 84 -56.9599914551 37.1899986267
54 84 -178.990005493 28.8599891663
59 84 108.88999939 50.9099693298
62 84 -89.2399902344 34.5300292969
67 84 -205.729995728 27.4799804688
71 84 298.989990234 65.5399780273
72 84 -231.929992676 25.6299991608
0 85 289.260009766 6.47997999191
1 85 259.209991455 2.69000196457
2 85 306.279998779 7.05999803543
3 85 274.029998779 5.55999803543
5 85 241.309997559 1.09997594357
7 85 226.149993896 -0.0599975585938
10 85 200.339996338 -0.73999017477
11 85 212.75 -0.289977997541
13 85 190.089996338 -1.08001697063
16 85 169.970001221 -2.5700070858
30 85 158.679992676 -3.08001708984
34 85 146.899993896 -4.09002685547
52 85 -37.1899986267 22.1799907684
54 85 -163.429992676 16.4699707031
58 85 1.9200129509 24.5
61 85 -133.61000061 18.7700195312
62 85 -70.6499862671 20.1699790955
67 85 -190.850006104 15.4500102997
72 85 -217.929992676 13.7700195312
0 86 315.450012207 19.9000205994
1 86 279 13.1899995804
2 86 337.019989014 22.2000102997
4 86 366.190002441 26.1500205994
49 86 -50.5400085449 39.5
52 86 22.5 44.4099693298
53 86 111.709999084 51.4199790955
58 86 65.3399963379 47.1699790955
62 86 -14.9399995804 41
66 86 358.649993896 74.7699890137
67 86 -149.089996338 32.3100013733
68 86 280.390014648 67.0800170898
72 86 -178.979995728 30.25
0 87 346.549987793 45.7700195312
1 87 300.160003662 33.3900108337
2 87 375 52.6899986267
7 87 255.830001831 23.8700008392
10 87 222.720001221 18.6200008392
13 87 209.86000061 16.5200195312
22 87 197.009994507 14.7299804688
49 87 6.60000610352 75.450012207
52 87 88.5300292969 83.640007019
54 87 -68.9899902344 67.049987793
61 87 -32.3699989319 71.7700195312
62 87 46.2099914551 78.1799926758
67 87 -102.86000061 63.6599693298
72 87 -135.86000061 60.2000083923
0 88 398.320007324 47.2600097656
1 88 335.260009766 33.8200111389
3 88 364.369995117 41.3599891663
5 88 304.720001221 28.8099994659
7 88 280.079986572 24.2800292969
11 88 258.989990234 21.8099994659
54 88 1.11999499798 60.7999916077
61 88 43.4599914551 65.0599975586
62 88 133.960006714 71.4099731445
67 88 -37.4500083923 57.5
72 88 -75 54.2199707031
0 89 239.429992676 8.38000488281
1 89 221.600006104 4.78997802734
2 89 248.759994507 8.96997070312
3 89 230.63999939 6.84002685547
4 89 262.119995117 10.8499803543
6 89 277.899993896 11.5900297165
0 90 328.75 31.7000102997
1 90 288.489990234 22.1599693298
2 90 353.320007324 35.5300292969
3 90 307.670013428 28.0599994659
4 90 386.239990234 41.7399902344
5 90 266.279998779 18.4899902344
7 90 247.800003052 15.5300302505
10 90 217.220001221 11.4500102997
